temperature,precipitation_type,precipitation_intensity,wind_speed,visibility,humidity,dew_point,road_type,segment_distance_m,label,dataset_source
20.9,none,0.0,13.8,10.0,97.0,20.3,arterial,1000.0,0,boston_real
-3.488,none,0.0,8.512,9.421,48.14,-13.86,highway,234433.35,0,intercity_synth
10.614,none,1.615,0.0,10.24,58.647,2.343,residential,81196.05,0,intercity_synth
3.1,none,0.0,25.5,10.0,54.0,-5.4,arterial,1000.0,0,boston_real
18.5,none,0.0,12.4,10.0,73.0,13.5,arterial,1000.0,1,boston_real
21.3,none,0.0,10.7,10.0,86.0,18.8,arterial,1000.0,0,boston_real
19.0,none,0.0,19.1,10.0,91.0,17.5,arterial,1000.0,1,boston_real
16.1,none,0.0,20.1,10.0,74.0,11.6,arterial,1000.0,0,boston_real
17.658,none,0.0,5.165,10.312,20.0,1.658,arterial,365528.43,0,intercity_synth
-4.8,none,0.0,9.4,10.0,92.0,-5.8,arterial,1000.0,1,boston_real
1.2,none,0.0,15.0,10.0,67.0,-4.3,arterial,1000.0,1,boston_real
12.6,none,0.0,20.8,10.0,48.0,1.9,arterial,1000.0,1,boston_real
19.5,none,0.0,10.4,10.0,67.0,13.2,arterial,1000.0,1,boston_real
28.0,rain,0.1,14.6,10.0,66.0,21.0,arterial,1000.0,1,boston_real
3.3,none,0.0,7.3,10.0,86.0,1.1,arterial,1000.0,0,boston_real
12.4,none,0.0,8.2,10.0,86.0,10.2,arterial,1000.0,1,boston_real
8.6,none,0.0,11.0,10.0,96.0,7.9,arterial,1000.0,1,boston_real
16.0,none,0.0,3.1,10.0,54.0,6.8,highway,1000.0,0,boston_real
2.5,none,0.0,19.3,10.0,76.0,-1.3,arterial,1000.0,0,boston_real
-0.9,none,0.0,6.8,10.0,67.0,-6.3,arterial,1000.0,0,boston_real
12.3,none,0.0,7.4,10.0,77.0,8.4,arterial,1000.0,1,boston_real
23.2,none,0.0,9.7,10.0,72.0,18.0,arterial,1000.0,1,boston_real
11.6,none,0.0,27.3,10.0,60.0,4.1,highway,1000.0,1,boston_real
26.6,none,0.0,12.2,10.0,45.0,13.6,arterial,1000.0,0,boston_real
-0.8,none,0.0,15.5,10.0,71.0,-5.4,arterial,1000.0,1,boston_real
-11.5,none,0.0,14.3,10.0,70.0,-15.9,arterial,1000.0,1,boston_real
8.942,none,0.0,0.0,11.015,76.359,4.214,arterial,36834.95,0,intercity_synth
16.7,rain,0.1,29.3,10.0,84.0,13.9,arterial,1000.0,1,boston_real
3.3,none,0.0,25.0,10.0,84.0,0.9,highway,1000.0,0,boston_real
5.3,none,0.0,17.7,10.0,57.0,-2.5,arterial,1000.0,1,boston_real
8.4,none,0.0,15.3,10.0,87.0,6.3,arterial,1000.0,0,boston_real
-3.4,snow,2.1,14.7,10.0,92.0,-4.6,arterial,1000.0,0,boston_real
3.3,none,0.0,26.7,10.0,65.0,-2.7,arterial,1000.0,0,boston_real
18.8,none,0.0,11.6,10.0,60.0,10.9,arterial,1000.0,1,boston_real
5.165,none,0.0,18.684,9.924,36.056,-7.624,arterial,305968.67,1,intercity_synth
8.3,none,0.0,35.5,10.0,65.0,2.2,arterial,1000.0,0,boston_real
4.8,rain,0.2,6.5,10.0,100.0,4.7,arterial,1000.0,0,boston_real
-0.4,none,0.0,16.8,10.0,63.0,-6.5,arterial,1000.0,0,boston_real
20.0,none,0.0,25.2,10.0,36.0,4.3,arterial,1000.0,0,boston_real
6.2,none,0.0,10.8,10.0,93.0,5.2,arterial,1000.0,0,boston_real
6.4,none,0.0,11.5,10.0,55.0,-1.9,arterial,1000.0,0,boston_real
4.609,none,0.0,32.979,10.487,65.68,-2.255,residential,10.77,0,intercity_synth
8.944,none,1.212,2.645,6.374,90.836,7.112,residential,315748.07,1,intercity_synth
6.3,none,0.0,19.6,10.0,86.0,4.2,arterial,1000.0,0,boston_real
0.927,none,2.32,4.651,10.524,90.355,-1.002,arterial,572423.73,0,intercity_synth
27.9,rain,0.2,25.3,10.0,77.0,23.5,arterial,1000.0,0,boston_real
12.9,none,0.0,14.4,10.0,67.0,7.0,highway,1000.0,1,boston_real
1.4,none,0.0,4.5,10.0,87.0,-0.6,arterial,1000.0,0,boston_real
7.4,none,0.0,26.0,10.0,48.0,-2.9,arterial,1000.0,0,boston_real
3.9,rain,1.4,17.8,10.0,88.0,2.0,arterial,1000.0,0,boston_real
6.6,none,0.0,20.5,10.0,44.0,-4.8,arterial,1000.0,0,boston_real
15.445,sleet,3.746,2.458,8.877,98.83,15.212,highway,187127.16,1,intercity_synth
7.4,none,0.0,20.5,10.0,63.0,0.9,arterial,1000.0,0,boston_real
23.0,none,0.0,15.0,10.0,48.0,11.4,arterial,1000.0,0,boston_real
21.9,none,0.0,11.3,10.0,55.0,12.3,arterial,1000.0,1,boston_real
-18.1,none,0.0,24.5,10.0,56.0,-24.6,arterial,1000.0,0,boston_real
11.4,none,0.0,16.2,10.0,66.0,5.3,arterial,1000.0,0,boston_real
20.5,none,0.0,11.7,10.0,82.0,17.4,arterial,1000.0,0,boston_real
20.281,none,0.0,11.9,10.579,20.0,4.281,residential,36873.48,0,intercity_synth
8.6,rain,0.5,9.3,10.0,98.0,8.3,arterial,1000.0,1,boston_real
11.0,none,0.0,6.8,10.0,91.0,9.6,arterial,1000.0,0,boston_real
8.809,rain,0.056,28.776,7.916,58.089,0.427,arterial,147961.65,1,intercity_synth
-0.5,none,0.0,6.4,10.0,84.0,-3.0,arterial,1000.0,0,boston_real
8.1,rain,0.1,18.0,10.0,84.0,5.6,arterial,1000.0,1,boston_real
2.3,none,0.0,12.0,10.0,61.0,-4.4,arterial,1000.0,0,boston_real
17.4,rain,4.4,16.6,10.0,94.0,16.4,arterial,1000.0,0,boston_real
14.722,none,0.205,0.0,12.621,87.535,12.229,arterial,351903.3,0,intercity_synth
22.2,none,0.0,18.9,10.0,78.0,18.2,arterial,1000.0,0,boston_real
0.8,none,0.0,11.4,10.0,93.0,-0.2,arterial,1000.0,0,boston_real
16.879,none,0.0,0.0,10.489,20.0,0.879,highway,103747.56,0,intercity_synth
24.513,none,0.671,0.0,9.944,100.0,24.513,residential,231808.72,0,intercity_synth
17.1,none,0.0,11.1,10.0,64.0,10.2,arterial,1000.0,1,boston_real
5.5,rain,1.0,37.3,10.0,86.0,3.3,residential,1000.0,0,boston_real
-2.3,none,0.0,13.0,10.0,41.0,-13.9,arterial,1000.0,0,boston_real
0.1,none,0.0,25.9,10.0,43.0,-11.0,arterial,1000.0,1,boston_real
22.9,none,0.0,11.8,10.0,79.0,19.0,arterial,1000.0,0,boston_real
-2.7,none,0.0,16.4,10.0,64.0,-8.5,arterial,1000.0,0,boston_real
-3.5,none,0.0,11.6,10.0,90.0,-4.9,arterial,1000.0,0,boston_real
1.0,none,0.0,9.4,10.0,44.0,-10.0,arterial,1000.0,0,boston_real
1.087,none,1.227,12.841,9.073,76.151,-3.683,residential,166590.11,1,intercity_synth
7.4,rain,1.0,11.9,10.0,99.0,7.2,arterial,1000.0,0,boston_real
6.7,none,0.0,15.3,10.0,38.0,-6.8,arterial,1000.0,1,boston_real
19.4,none,0.0,5.8,10.0,47.0,7.8,arterial,1000.0,1,boston_real
-10.6,none,0.0,22.1,10.0,45.0,-20.2,arterial,1000.0,0,boston_real
12.6,none,0.0,15.5,10.0,66.0,6.4,arterial,1000.0,0,boston_real
23.0,none,0.0,16.2,10.0,45.0,10.6,arterial,1000.0,0,boston_real
2.0,none,0.0,21.3,10.0,71.0,-2.7,arterial,1000.0,0,boston_real
-3.2,none,0.0,20.0,10.0,69.0,-8.2,arterial,1000.0,0,boston_real
31.8,none,0.0,12.0,10.0,49.0,19.9,arterial,1000.0,0,boston_real
6.411,none,0.0,0.0,10.215,20.0,-9.589,highway,264093.94,0,intercity_synth
20.0,none,0.0,6.8,10.0,81.0,16.7,arterial,1000.0,1,boston_real
15.388,none,0.0,0.0,8.107,76.663,10.721,highway,449559.29,0,intercity_synth
4.5,none,0.0,20.8,10.0,49.0,-5.2,arterial,1000.0,0,boston_real
2.7,none,0.0,8.2,10.0,66.0,-3.1,arterial,1000.0,0,boston_real
20.2,none,0.0,21.1,10.0,87.0,18.0,arterial,1000.0,0,boston_real
3.124,none,0.0,10.948,9.474,55.76,-5.724,highway,427642.14,0,intercity_synth
10.4,none,0.0,10.9,10.0,68.0,4.7,arterial,1000.0,0,boston_real
15.4,none,0.0,8.0,10.0,83.0,12.6,highway,1000.0,0,boston_real
9.112,none,1.966,0.089,9.472,99.093,8.931,residential,423845.41,1,intercity_synth
-0.9,snow,1.4,16.6,10.0,82.0,-3.7,arterial,1000.0,0,boston_real
3.3,none,0.0,21.8,10.0,66.0,-2.3,arterial,1000.0,0,boston_real
18.1,none,0.0,13.9,10.0,77.0,13.9,arterial,1000.0,0,boston_real
14.436,none,0.0,19.739,9.279,30.53,0.542,highway,274088.57,1,intercity_synth
6.6,none,0.0,18.5,10.0,83.0,3.9,arterial,1000.0,1,boston_real
19.327,none,0.335,13.186,8.221,97.039,18.734,highway,244260.6,0,intercity_synth
16.5,none,0.0,6.1,10.0,85.0,13.9,arterial,1000.0,0,boston_real
15.1,none,0.0,2.4,10.0,94.0,14.1,arterial,1000.0,1,boston_real
9.9,none,0.0,12.3,10.0,65.0,3.5,arterial,1000.0,0,boston_real
23.74,none,0.0,6.287,9.319,27.505,9.241,highway,115124.44,0,intercity_synth
25.7,none,0.0,6.9,10.0,45.0,12.9,arterial,1000.0,1,boston_real
12.889,none,0.0,10.83,11.891,69.847,6.858,arterial,51756.08,0,intercity_synth
17.449,none,1.334,0.952,11.107,20.0,1.449,highway,18588.58,0,intercity_synth
20.6,none,0.0,12.8,10.0,94.0,19.6,arterial,1000.0,0,boston_real
4.0,none,0.0,10.4,10.0,59.0,-3.2,arterial,1000.0,0,boston_real
-0.6,none,0.0,17.5,10.0,56.0,-8.4,arterial,1000.0,0,boston_real
-3.8,none,0.0,8.9,10.0,44.0,-14.4,arterial,1000.0,1,boston_real
31.1,rain,0.2,20.3,10.0,61.0,22.6,arterial,1000.0,0,boston_real
0.9,rain,0.5,5.8,10.0,100.0,0.9,arterial,1000.0,0,boston_real
15.086,none,0.0,5.857,7.626,43.886,3.863,highway,293962.56,0,intercity_synth
2.3,rain,0.2,2.4,10.0,84.0,-0.2,residential,1000.0,0,boston_real
5.6,none,0.0,13.5,10.0,57.0,-2.3,arterial,1000.0,0,boston_real
21.5,none,0.0,7.0,10.0,57.0,12.8,arterial,1000.0,1,boston_real
10.4,none,0.0,15.4,10.0,64.0,4.0,arterial,1000.0,0,boston_real
0.2,none,0.0,11.5,10.0,86.0,-1.8,arterial,1000.0,0,boston_real
22.5,rain,0.5,11.1,10.0,97.0,22.1,arterial,1000.0,0,boston_real
28.4,none,0.0,10.1,10.0,49.0,16.8,arterial,1000.0,0,boston_real
-4.2,none,0.0,14.8,10.0,74.0,-8.1,arterial,1000.0,0,boston_real
17.1,none,0.0,4.7,10.0,88.0,15.2,arterial,1000.0,0,boston_real
-1.8,none,0.0,17.0,10.0,74.0,-5.8,arterial,1000.0,0,boston_real
-6.5,none,0.0,20.0,10.0,52.0,-14.9,arterial,1000.0,0,boston_real
4.6,none,0.0,26.2,10.0,67.0,-1.0,arterial,1000.0,0,boston_real
19.8,none,0.0,9.2,10.0,73.0,14.8,arterial,1000.0,1,boston_real
-0.2,none,0.0,16.2,10.0,74.0,-4.3,arterial,1000.0,0,boston_real
-0.45,none,0.324,3.149,11.482,76.182,-5.214,highway,637287.47,0,intercity_synth
13.2,none,0.0,8.3,10.0,91.0,11.8,arterial,1000.0,0,boston_real
8.7,rain,3.9,27.0,10.0,95.0,8.0,arterial,1000.0,0,boston_real
-2.5,none,0.0,21.5,10.0,59.0,-9.4,arterial,1000.0,0,boston_real
-1.5,none,0.0,5.2,10.0,85.0,-3.6,residential,1000.0,0,boston_real
15.1,rain,0.2,2.2,10.0,96.0,14.4,arterial,1000.0,0,boston_real
14.393,none,1.885,0.0,10.585,81.261,10.645,highway,432279.86,0,intercity_synth
5.4,none,0.0,13.3,10.0,70.0,0.4,arterial,1000.0,0,boston_real
-2.7,snow,1.4,2.1,10.0,57.0,-10.0,residential,1000.0,1,boston_real
10.4,none,0.0,4.4,10.0,94.0,9.4,arterial,1000.0,0,boston_real
25.9,none,0.0,6.9,10.0,36.0,9.9,arterial,1000.0,1,boston_real
18.8,none,0.0,13.3,10.0,58.0,10.3,arterial,1000.0,1,boston_real
19.0,none,0.0,17.1,10.0,77.0,14.9,arterial,1000.0,0,boston_real
20.4,none,0.0,5.1,10.0,87.0,18.1,arterial,1000.0,0,boston_real
5.2,none,0.0,22.5,10.0,71.0,0.3,arterial,1000.0,0,boston_real
-4.1,none,0.0,19.1,10.0,43.0,-14.9,arterial,1000.0,0,boston_real
19.768,rain,0.0,17.667,9.735,88.341,17.436,residential,247449.53,0,intercity_synth
7.8,none,0.0,26.1,10.0,52.0,-1.5,arterial,1000.0,0,boston_real
18.903,rain,0.499,0.0,9.101,51.13,9.129,arterial,219670.17,0,intercity_synth
10.5,none,0.0,18.4,10.0,67.0,4.6,arterial,1000.0,0,boston_real
3.3,rain,0.9,1.5,10.0,91.0,2.0,arterial,1000.0,1,boston_real
1.1,none,0.0,17.9,10.0,63.0,-5.2,arterial,1000.0,0,boston_real
11.447,none,0.953,0.0,9.789,66.866,4.82,arterial,325170.53,1,intercity_synth
8.519,none,0.0,0.0,8.634,47.999,-1.881,residential,369459.73,0,intercity_synth
19.0,none,0.0,12.2,10.0,73.0,13.9,arterial,1000.0,0,boston_real
12.8,rain,0.1,8.2,10.0,91.0,11.4,arterial,1000.0,0,boston_real
3.5,none,0.0,13.5,10.0,93.0,2.5,arterial,1000.0,0,boston_real
-5.5,none,0.0,15.3,10.0,60.0,-12.0,arterial,1000.0,0,boston_real
19.0,none,0.0,2.6,10.0,90.0,17.3,arterial,1000.0,0,boston_real
23.2,none,0.0,10.5,10.0,71.0,17.8,arterial,1000.0,1,boston_real
-5.9,none,0.0,8.1,10.0,79.0,-9.0,arterial,1000.0,0,boston_real
20.0,none,0.0,13.4,10.0,91.0,18.5,arterial,1000.0,0,boston_real
-6.0,none,0.0,14.2,10.0,82.0,-8.6,arterial,1000.0,0,boston_real
0.3,none,0.0,13.2,10.0,55.0,-7.7,arterial,1000.0,0,boston_real
7.5,none,0.0,21.1,10.0,56.0,-0.6,arterial,1000.0,0,boston_real
33.3,none,0.0,9.0,10.0,51.0,21.9,arterial,1000.0,0,boston_real
1.9,none,0.0,23.3,10.0,83.0,-0.8,arterial,1000.0,0,boston_real
24.6,none,0.0,29.7,10.0,47.0,12.5,arterial,1000.0,0,boston_real
5.939,none,0.0,37.245,10.329,59.449,-2.171,residential,369459.73,0,intercity_synth
8.4,none,0.0,9.0,10.0,69.0,3.1,arterial,1000.0,0,boston_real
13.1,none,0.0,12.6,10.0,62.0,6.0,arterial,1000.0,0,boston_real
24.2,none,0.0,13.0,10.0,39.0,9.2,arterial,1000.0,0,boston_real
6.033,none,0.0,6.58,9.674,88.45,3.723,highway,104984.57,1,intercity_synth
16.8,none,0.0,11.9,10.0,87.0,14.6,arterial,1000.0,0,boston_real
0.5,none,0.0,19.6,10.0,68.0,-4.8,highway,1000.0,0,boston_real
14.8,none,0.0,8.4,10.0,90.0,13.2,arterial,1000.0,0,boston_real
0.8,none,0.0,17.9,10.0,46.0,-9.5,arterial,1000.0,0,boston_real
19.1,rain,0.1,16.9,10.0,88.0,17.0,arterial,1000.0,0,boston_real
16.1,none,0.0,7.0,10.0,93.0,14.9,arterial,1000.0,0,boston_real
28.0,none,0.0,4.6,10.0,71.0,22.4,arterial,1000.0,0,boston_real
11.8,rain,1.6,23.9,10.0,99.0,11.6,arterial,1000.0,0,boston_real
26.9,none,0.0,15.3,10.0,30.0,8.0,arterial,1000.0,1,boston_real
18.1,none,0.0,15.8,10.0,57.0,9.4,arterial,1000.0,0,boston_real
7.2,none,0.0,6.2,10.0,92.0,5.9,arterial,1000.0,0,boston_real
4.511,none,0.261,0.551,7.898,74.91,-0.507,residential,237506.8,0,intercity_synth
12.9,rain,3.6,7.9,10.0,98.0,12.6,arterial,1000.0,0,boston_real
4.2,none,0.0,5.4,10.0,96.0,3.5,arterial,1000.0,0,boston_real
-1.4,none,0.0,8.8,10.0,76.0,-4.9,arterial,1000.0,0,boston_real
8.9,rain,0.1,20.4,10.0,82.0,6.0,arterial,1000.0,0,boston_real
16.1,none,0.0,8.3,10.0,84.0,13.4,arterial,1000.0,0,boston_real
26.8,none,0.0,16.6,10.0,45.0,13.7,arterial,1000.0,0,boston_real
7.2,none,0.0,13.4,10.0,55.0,-1.2,arterial,1000.0,1,boston_real
25.8,rain,0.1,13.9,10.0,52.0,15.4,arterial,1000.0,0,boston_real
12.671,none,0.189,2.517,9.113,71.761,7.023,highway,71732.14,0,intercity_synth
0.054,none,0.0,27.61,10.834,89.48,-2.05,residential,418111.73,0,intercity_synth
-5.8,none,0.0,8.3,10.0,50.0,-14.4,arterial,1000.0,1,boston_real
5.4,none,0.0,25.1,10.0,74.0,1.1,arterial,1000.0,1,boston_real
2.8,rain,0.3,7.6,10.0,97.0,2.4,arterial,1000.0,0,boston_real
10.4,none,0.0,29.2,10.0,48.0,-0.1,arterial,1000.0,1,boston_real
7.23,none,0.0,0.0,9.674,79.079,3.045,highway,251833.11,1,intercity_synth
16.5,none,0.0,16.4,10.0,93.0,15.4,arterial,1000.0,0,boston_real
-5.1,none,0.0,10.2,10.0,44.0,-15.6,arterial,1000.0,1,boston_real
7.5,rain,0.3,15.8,10.0,99.0,7.4,arterial,1000.0,0,boston_real
18.8,none,0.0,8.56,8.318,66.465,12.092,arterial,32355.98,0,intercity_synth
25.602,none,0.0,0.0,8.96,20.0,9.602,highway,115124.44,0,intercity_synth
24.1,none,0.0,7.9,10.0,77.0,20.0,arterial,1000.0,0,boston_real
17.5,none,0.0,8.2,10.0,90.0,15.9,arterial,1000.0,1,boston_real
10.063,none,0.0,1.904,9.861,30.752,-3.787,arterial,263675.95,0,intercity_synth
-5.2,none,0.0,5.8,10.0,87.0,-7.1,arterial,1000.0,0,boston_real
1.9,snow,0.7000000000000001,24.9,10.0,76.0,-1.8,arterial,1000.0,0,boston_real
18.6,none,0.0,15.8,10.0,41.0,5.2,arterial,1000.0,0,boston_real
12.9,none,0.0,15.9,10.0,76.0,8.8,arterial,1000.0,0,boston_real
10.711,none,2.667,13.14,11.241,96.855,10.082,highway,65064.04,1,intercity_synth
7.9,none,0.0,12.5,10.0,58.0,0.2,arterial,1000.0,0,boston_real
7.8,none,0.0,9.1,10.0,67.0,2.2,arterial,1000.0,0,boston_real
10.9,rain,0.5,29.6,10.0,98.0,10.6,arterial,1000.0,0,boston_real
14.1,none,0.0,7.9,10.0,80.0,10.8,arterial,1000.0,0,boston_real
24.4,none,0.0,10.7,10.0,52.0,13.9,arterial,1000.0,0,boston_real
13.4,none,0.0,3.3,10.0,83.0,10.5,arterial,1000.0,1,boston_real
26.9,none,0.0,15.6,10.0,40.0,12.1,arterial,1000.0,1,boston_real
13.1,none,0.0,13.3,10.0,93.0,12.0,arterial,1000.0,0,boston_real
13.9,none,0.0,8.7,10.0,98.0,13.6,highway,1000.0,1,boston_real
24.5,none,0.0,14.3,10.0,87.0,22.3,residential,1000.0,0,boston_real
13.3,none,0.0,25.3,10.0,91.0,11.9,arterial,1000.0,0,boston_real
-0.9,none,0.0,16.6,10.0,83.0,-3.4,arterial,1000.0,0,boston_real
12.667,none,2.223,0.287,9.865,64.801,5.627,highway,9386.04,1,intercity_synth
10.5,none,0.0,9.4,10.0,94.0,9.6,arterial,1000.0,0,boston_real
21.2,none,0.0,6.6,10.0,45.0,8.7,arterial,1000.0,1,boston_real
15.66,none,1.183,2.621,11.187,83.765,12.413,highway,233379.83,0,intercity_synth
16.6,none,0.0,6.1,10.0,99.0,16.5,arterial,1000.0,1,boston_real
4.6,none,0.0,9.9,10.0,88.0,2.8,arterial,1000.0,0,boston_real
13.1,none,0.0,25.0,10.0,52.0,3.5,arterial,1000.0,0,boston_real
6.9,none,0.0,30.6,10.0,47.0,-3.7,arterial,1000.0,0,boston_real
9.7,none,0.0,22.0,10.0,92.0,8.4,arterial,1000.0,0,boston_real
-2.5,none,0.0,9.7,10.0,58.0,-9.6,residential,1000.0,0,boston_real
14.3,rain,0.6,23.8,10.0,92.0,13.0,arterial,1000.0,0,boston_real
8.698,none,0.851,18.323,12.034,59.548,0.607,highway,165470.41,0,intercity_synth
3.3,none,0.0,35.9,10.0,27.0,-13.8,arterial,1000.0,0,boston_real
18.849,none,0.0,1.171,10.647,91.449,17.139,arterial,325170.53,0,intercity_synth
11.811,none,1.233,12.375,9.343,49.499,1.711,residential,493837.7,1,intercity_synth
1.205,none,0.525,0.0,9.468,42.99,-10.197,residential,375792.19,0,intercity_synth
-2.6,none,0.0,13.1,10.0,60.0,-9.3,arterial,1000.0,0,boston_real
12.654,none,1.27,0.0,11.558,79.898,8.633,highway,50881.11,1,intercity_synth
-4.4,none,0.0,22.3,10.0,48.0,-13.7,arterial,1000.0,0,boston_real
-1.5,none,0.0,18.2,10.0,59.0,-8.5,arterial,1000.0,0,boston_real
23.8,rain,1.7,18.5,10.0,96.0,23.1,arterial,1000.0,0,boston_real
1.1,none,0.0,21.8,10.0,50.0,-8.2,residential,1000.0,0,boston_real
-2.8,none,0.0,8.5,10.0,77.0,-6.2,arterial,1000.0,0,boston_real
5.9,none,0.0,18.5,10.0,97.0,5.4,arterial,1000.0,0,boston_real
-0.1,none,0.0,8.4,10.0,44.0,-10.9,arterial,1000.0,1,boston_real
3.785,none,0.0,25.828,9.214,48.393,-6.536,arterial,559950.88,0,intercity_synth
8.763,none,0.992,0.0,8.595,83.152,5.394,residential,23854.96,0,intercity_synth
-8.3,none,0.0,14.4,10.0,61.0,-14.6,arterial,1000.0,1,boston_real
9.789,snow,0.0,25.336,11.5,40.774,-2.057,highway,88580.67,0,intercity_synth
22.672,none,2.436,14.199,8.367,85.528,19.778,residential,373337.62,0,intercity_synth
24.6,none,0.0,14.0,10.0,64.0,17.2,arterial,1000.0,0,boston_real
20.5,none,0.0,7.6,10.0,65.0,13.7,arterial,1000.0,0,boston_real
4.968,none,0.324,27.512,11.066,53.361,-4.36,arterial,145901.37,0,intercity_synth
10.9,none,0.0,24.5,10.0,79.0,7.4,arterial,1000.0,0,boston_real
11.935,none,0.0,9.532,8.962,77.643,7.464,highway,28860.74,0,intercity_synth
13.348,none,0.0,5.946,9.166,30.194,-0.613,residential,341066.43,0,intercity_synth
-0.6,none,0.0,18.9,10.0,38.0,-13.4,arterial,1000.0,0,boston_real
9.9,none,0.0,13.0,10.0,41.0,-2.6,arterial,1000.0,0,boston_real
-5.9,none,0.0,25.3,10.0,55.0,-13.6,arterial,1000.0,1,boston_real
15.5,none,0.0,12.2,10.0,81.0,12.3,arterial,1000.0,0,boston_real
6.3,none,0.0,18.1,10.0,88.0,4.4,arterial,1000.0,0,boston_real
4.8,none,0.0,12.8,10.0,92.0,3.7,arterial,1000.0,1,boston_real
8.9,none,0.0,11.7,10.0,89.0,7.2,highway,1000.0,0,boston_real
10.6,none,0.0,23.6,10.0,65.0,4.3,arterial,1000.0,1,boston_real
8.5,rain,1.6,22.1,10.0,87.0,6.4,arterial,1000.0,1,boston_real
2.9,rain,0.9,32.8,10.0,92.0,1.7,arterial,1000.0,1,boston_real
16.0,none,0.0,14.9,10.0,84.0,13.3,arterial,1000.0,1,boston_real
12.6,none,0.0,14.3,10.0,56.0,4.0,arterial,1000.0,1,boston_real
16.9,none,0.0,3.1,10.0,70.0,11.4,arterial,1000.0,0,boston_real
3.5,none,0.0,9.4,10.0,75.0,-0.5,arterial,1000.0,0,boston_real
19.9,none,0.0,12.5,10.0,99.0,19.7,arterial,1000.0,0,boston_real
10.1,none,0.0,12.5,10.0,79.0,6.7,arterial,1000.0,0,boston_real
8.7,rain,2.3,11.9,10.0,98.0,8.4,arterial,1000.0,0,boston_real
18.294,none,0.315,29.212,7.538,30.364,4.367,highway,288703.03,1,intercity_synth
9.1,none,0.0,8.7,10.0,100.0,9.1,arterial,1000.0,0,boston_real
27.5,none,0.0,15.2,10.0,49.0,15.8,arterial,1000.0,0,boston_real
3.508,none,0.0,9.44,11.472,47.82,-6.928,arterial,104979.29,1,intercity_synth
20.9,none,0.0,14.8,10.0,66.0,14.2,arterial,1000.0,0,boston_real
27.4,none,0.0,15.6,10.0,32.0,9.4,arterial,1000.0,0,boston_real
28.4,none,0.0,8.9,10.0,42.0,14.4,arterial,1000.0,0,boston_real
21.4,rain,0.8,18.0,10.0,95.0,20.6,arterial,1000.0,0,boston_real
22.1,none,0.0,9.9,10.0,90.0,20.4,arterial,1000.0,0,boston_real
20.9,none,0.0,11.4,10.0,52.0,10.6,arterial,1000.0,1,boston_real
18.3,none,0.0,12.6,10.0,61.0,10.6,arterial,1000.0,0,boston_real
17.1,none,0.0,13.5,10.0,86.0,14.7,arterial,1000.0,0,boston_real
12.6,none,0.0,22.1,10.0,47.0,1.7,arterial,1000.0,0,boston_real
13.4,none,0.0,18.8,10.0,82.0,10.3,arterial,1000.0,1,boston_real
-5.6,none,0.0,11.1,10.0,71.0,-9.9,arterial,1000.0,0,boston_real
17.3,none,0.0,9.3,10.0,91.0,15.8,arterial,1000.0,0,boston_real
21.1,rain,0.1,11.9,10.0,88.0,19.0,arterial,1000.0,1,boston_real
-5.9,none,0.0,10.4,10.0,92.0,-7.0,arterial,1000.0,0,boston_real
-2.7,none,0.0,11.8,10.0,42.0,-13.8,arterial,1000.0,1,boston_real
19.0,none,0.0,3.7,10.0,97.0,18.5,arterial,1000.0,0,boston_real
25.5,none,0.0,12.0,10.0,64.0,18.1,arterial,1000.0,0,boston_real
15.1,none,0.0,8.2,10.0,80.0,11.6,arterial,1000.0,1,boston_real
0.4,none,0.0,4.0,10.0,79.0,-2.8,arterial,1000.0,0,boston_real
21.1,none,0.0,25.5,10.0,78.0,17.1,arterial,1000.0,0,boston_real
25.9,none,0.0,18.9,10.0,88.0,23.8,arterial,1000.0,0,boston_real
12.758,none,0.0,22.603,9.005,90.933,10.944,arterial,49503.18,0,intercity_synth
13.1,none,0.0,17.8,10.0,90.0,11.5,arterial,1000.0,0,boston_real
18.8,none,0.0,5.4,10.0,95.0,17.9,arterial,1000.0,0,boston_real
4.514,none,0.0,19.671,8.86,61.046,-3.277,arterial,493763.77,1,intercity_synth
9.8,none,0.0,11.9,10.0,77.0,6.1,arterial,1000.0,0,boston_real
20.337,none,0.486,15.16,9.572,25.295,5.396,residential,13005.29,0,intercity_synth
22.5,rain,0.2,2.2,10.0,87.0,20.3,arterial,1000.0,0,boston_real
1.9,none,0.0,14.5,10.0,50.0,-7.4,arterial,1000.0,0,boston_real
-5.7,none,0.0,20.3,10.0,37.0,-18.0,arterial,1000.0,1,boston_real
8.2,rain,0.3,14.3,10.0,75.0,4.0,arterial,1000.0,1,boston_real
0.5,none,0.0,14.9,10.0,44.0,-10.4,arterial,1000.0,0,boston_real
22.7,rain,0.5,4.0,10.0,40.0,8.4,arterial,1000.0,0,boston_real
15.3,none,0.0,18.7,10.0,69.0,9.6,arterial,1000.0,1,boston_real
-0.282,none,0.331,9.681,9.276,82.123,-3.858,highway,626238.88,0,intercity_synth
-11.9,none,0.0,23.3,10.0,24.0,-28.6,arterial,1000.0,0,boston_real
2.5,none,0.0,12.6,10.0,78.0,-0.9,arterial,1000.0,1,boston_real
5.495,rain,0.0,30.561,8.764,52.617,-3.982,residential,24109.51,0,intercity_synth
-14.9,none,0.0,24.5,10.0,41.0,-25.2,arterial,1000.0,0,boston_real
0.6,snow,0.7000000000000001,19.8,10.0,77.0,-3.0,arterial,1000.0,0,boston_real
